Respid,ConjointFinal,dR,dProfile,Immigrant_preferred,Application,Country,Language,Profession,Employment,Gender,Ethnicity
121,5x1,169,1,0,Claim asylum,Vietnam,Broken Korean,Agricultural worker,Has contract with employer,Male,Non-ethnic Korean
121,5x2,169,2,1,Study,North Korea,Fluent Korean,Doctor,Job interviews only,Female,Non-ethnic Korean
121,6x1,169,1,1,Resettle,Yemen,Tried Korean but unable,Nurse,Has contract with employer,Male,Ethnic Korean
121,6x2,169,2,0,Resettle,Yemen,Broken Korean,Agricultural worker,Has contract with employer,Male,Non-ethnic Korean
122,1x1,171,1,0,Claim asylum,Yemen,Fluent Korean,Doctor,Will look for work after arrival,Female,Non-ethnic Korean
122,1x2,171,2,1,Resettle,Yemen,Tried Korean but unable,Computer programmer,Will look for work after arrival,Female,Non-ethnic Korean
122,2x1,171,1,0,Claim asylum,Vietnam,Fluent Korean,Research scientist,Job interviews only,Male,Ethnic Korean
122,2x2,171,2,1,Resettle,Yemen,Spoke via interpreter,Office worker,Has contract with employer,Female,Ethnic Korean
122,3x1,171,1,0,Claim asylum,North Korea,Tried Korean but unable,Nurse,Job interviews only,Female,Non-ethnic Korean
122,3x2,171,2,1,Resettle,United States,Broken Korean,Teacher,Has contract with employer,Female,Ethnic Korean
122,4x1,171,1,0,Study,China,Tried Korean but unable,Teacher,Will look for work after arrival,Female,Non-ethnic Korean
122,4x2,171,2,1,Resettle,China,Fluent Korean,Office worker,Job interviews only,Female,Ethnic Korean
122,5x1,171,1,0,Resettle,United States,Broken Korean,Research scientist,Job interviews only,Female,Ethnic Korean
122,5x2,171,2,1,Claim asylum,Japan,Broken Korean,Teacher,Job interviews only,Female,Non-ethnic Korean
122,6x1,171,1,0,Claim asylum,China,Spoke via interpreter,Doctor,Job interviews only,Female,Non-ethnic Korean
122,6x2,171,2,1,Study,Yemen,Spoke via interpreter,Computer programmer,No plans to look for work,Male,Non-ethnic Korean
123,1x1,172,1,0,Short-term work,Yemen,Fluent Korean,Childcare provider,No plans to look for work,Male,Non-ethnic Korean
123,1x2,172,2,1,Short-term work,Japan,Spoke via interpreter,Office worker,No plans to look for work,Male,Non-ethnic Korean
123,2x1,172,1,1,Study,Yemen,Spoke via interpreter,Teacher,No plans to look for work,Male,Non-ethnic Korean
123,2x2,172,2,0,Short-term work,Yemen,Tried Korean but unable,Office worker,Job interviews only,Male,Ethnic Korean
123,3x1,172,1,0,Short-term work,United States,Broken Korean,Computer programmer,No plans to look for work,Female,Ethnic Korean
123,3x2,172,2,1,Claim asylum,United States,Fluent Korean,Agricultural worker,Job interviews only,Male,Ethnic Korean
123,4x1,172,1,0,Resettle,China,Broken Korean,Teacher,Will look for work after arrival,Female,Non-ethnic Korean
123,4x2,172,2,1,Claim asylum,North Korea,Broken Korean,Office worker,No plans to look for work,Female,Non-ethnic Korean
123,5x1,172,1,0,Short-term work,Vietnam,Tried Korean but unable,Nurse,Job interviews only,Male,Ethnic Korean
123,5x2,172,2,1,Study,China,Tried Korean but unable,Agricultural worker,Job interviews only,Male,Ethnic Korean
123,6x1,172,1,1,Claim asylum,China,Broken Korean,Agricultural worker,Job interviews only,Male,Ethnic Korean
123,6x2,172,2,0,Short-term work,Yemen,Tried Korean but unable,Office worker,Job interviews only,Female,Ethnic Korean
124,1x1,173,1,0,Study,United States,Tried Korean but unable,Agricultural worker,Job interviews only,Male,Ethnic Korean
124,1x2,173,2,1,Short-term work,Japan,Fluent Korean,Computer programmer,Has contract with employer,Female,Non-ethnic Korean
124,2x1,173,1,0,Study,Vietnam,Fluent Korean,Teacher,No plans to look for work,Male,Non-ethnic Korean
124,2x2,173,2,1,Resettle,Vietnam,Spoke via interpreter,Teacher,Job interviews only,Female,Non-ethnic Korean
124,3x1,173,1,1,Claim asylum,North Korea,Broken Korean,Childcare provider,Has contract with employer,Male,Ethnic Korean
124,3x2,173,2,0,Study,Japan,Fluent Korean,Agricultural worker,Job interviews only,Male,Non-ethnic Korean
124,4x1,173,1,1,Claim asylum,North Korea,Broken Korean,Office worker,Job interviews only,Male,Ethnic Korean
124,4x2,173,2,0,Short-term work,Vietnam,Broken Korean,Doctor,Will look for work after arrival,Female,Ethnic Korean
124,5x1,173,1,1,Short-term work,United States,Tried Korean but unable,Childcare provider,Has contract with employer,Female,Non-ethnic Korean
124,5x2,173,2,0,Resettle,United States,Fluent Korean,Doctor,No plans to look for work,Male,Non-ethnic Korean
124,6x1,173,1,0,Study,China,Broken Korean,Doctor,Has contract with employer,Female,Non-ethnic Korean
124,6x2,173,2,1,Short-term work,China,Fluent Korean,Doctor,Job interviews only,Male,Ethnic Korean
125,1x1,174,1,0,Claim asylum,United States,Tried Korean but unable,Agricultural worker,Has contract with employer,Male,Ethnic Korean
125,1x2,174,2,1,Study,United States,Fluent Korean,Computer programmer,Job interviews only,Female,Ethnic Korean
125,2x1,174,1,0,Claim asylum,Vietnam,Broken Korean,Childcare provider,Will look for work after arrival,Female,Non-ethnic Korean
125,2x2,174,2,1,Resettle,China,Spoke via interpreter,Research scientist,No plans to look for work,Male,Non-ethnic Korean
125,3x1,174,1,0,Claim asylum,Japan,Broken Korean,Teacher,No plans to look for work,Male,Ethnic Korean
125,3x2,174,2,1,Resettle,Yemen,Fluent Korean,Computer programmer,Will look for work after arrival,Male,Non-ethnic Korean
125,4x1,174,1,0,Short-term work,Japan,Tried Korean but unable,Nurse,No plans to look for work,Male,Non-ethnic Korean
125,4x2,174,2,1,Resettle,Yemen,Tried Korean but unable,Research scientist,No plans to look for work,Female,Ethnic Korean
125,5x1,174,1,0,Short-term work,North Korea,Spoke via interpreter,Office worker,Has contract with employer,Female,Ethnic Korean
125,5x2,174,2,1,Resettle,Yemen,Broken Korean,Teacher,No plans to look for work,Male,Ethnic Korean
125,6x1,174,1,0,Short-term work,Japan,Spoke via interpreter,Childcare provider,No plans to look for work,Male,Non-ethnic Korean
125,6x2,174,2,1,Claim asylum,Japan,Fluent Korean,Computer programmer,Has contract with employer,Female,Ethnic Korean
126,1x1,175,1,1,Resettle,Vietnam,Spoke via interpreter,Childcare provider,Job interviews only,Male,Non-ethnic Korean
126,1x2,175,2,0,Resettle,China,Tried Korean but unable,Doctor,Job interviews only,Male,Non-ethnic Korean
126,2x1,175,1,1,Claim asylum,North Korea,Spoke via interpreter,Computer programmer,Job interviews only,Female,Ethnic Korean
126,2x2,175,2,0,Study,China,Spoke via interpreter,Doctor,No plans to look for work,Female,Ethnic Korean
126,3x1,175,1,1,Resettle,North Korea,Spoke via interpreter,Teacher,Job interviews only,Male,Non-ethnic Korean
126,3x2,175,2,0,Claim asylum,Japan,Spoke via interpreter,Computer programmer,Job interviews only,Male,Ethnic Korean
126,4x1,175,1,1,Resettle,Vietnam,Tried Korean but unable,Doctor,Has contract with employer,Female,Ethnic Korean
126,4x2,175,2,0,Short-term work,United States,Broken Korean,Computer programmer,Will look for work after arrival,Female,Ethnic Korean
126,5x1,175,1,0,Short-term work,Japan,Tried Korean but unable,Computer programmer,Will look for work after arrival,Male,Ethnic Korean
126,5x2,175,2,1,Resettle,United States,Spoke via interpreter,Computer programmer,Has contract with employer,Male,Ethnic Korean
126,6x1,175,1,1,Study,Japan,Fluent Korean,Childcare provider,Will look for work after arrival,Female,Ethnic Korean
126,6x2,175,2,0,Resettle,Yemen,Fluent Korean,Teacher,Has contract with employer,Female,Ethnic Korean
127,1x1,176,1,0,Claim asylum,China,Tried Korean but unable,Research scientist,No plans to look for work,Male,Ethnic Korean
127,1x2,176,2,1,Resettle,China,Fluent Korean,Agricultural worker,Has contract with employer,Female,Ethnic Korean
127,2x1,176,1,0,Resettle,China,Tried Korean but unable,Nurse,Will look for work after arrival,Male,Ethnic Korean
127,2x2,176,2,1,Resettle,China,Spoke via interpreter,Research scientist,Has contract with employer,Male,Non-ethnic Korean
127,3x1,176,1,1,Short-term work,Yemen,Spoke via interpreter,Computer programmer,Job interviews only,Female,Ethnic Korean
127,3x2,176,2,0,Claim asylum,Yemen,Spoke via interpreter,Research scientist,Will look for work after arrival,Female,Non-ethnic Korean
127,4x1,176,1,1,Study,Japan,Spoke via interpreter,Computer programmer,No plans to look for work,Male,Non-ethnic Korean
127,4x2,176,2,0,Claim asylum,North Korea,Fluent Korean,Doctor,Job interviews only,Male,Ethnic Korean
127,5x1,176,1,1,Claim asylum,United States,Fluent Korean,Agricultural worker,Will look for work after arrival,Male,Ethnic Korean
127,5x2,176,2,0,Resettle,North Korea,Spoke via interpreter,Agricultural worker,No plans to look for work,Female,Ethnic Korean
127,6x1,176,1,1,Claim asylum,China,Tried Korean but unable,Doctor,Has contract with employer,Male,Non-ethnic Korean
127,6x2,176,2,0,Short-term work,Vietnam,Spoke via interpreter,Childcare provider,Has contract with employer,Female,Non-ethnic Korean
128,1x1,177,1,1,Claim asylum,Yemen,Fluent Korean,Nurse,Has contract with employer,Female,Non-ethnic Korean
128,1x2,177,2,0,Resettle,China,Tried Korean but unable,Nurse,Has contract with employer,Male,Ethnic Korean
128,2x1,177,1,1,Claim asylum,China,Spoke via interpreter,Computer programmer,Will look for work after arrival,Female,Ethnic Korean
128,2x2,177,2,0,Short-term work,United States,Fluent Korean,Computer programmer,No plans to look for work,Male,Ethnic Korean
128,3x1,177,1,0,Claim asylum,United States,Spoke via interpreter,Agricultural worker,Job interviews only,Female,Non-ethnic Korean
128,3x2,177,2,1,Resettle,China,Broken Korean,Doctor,Has contract with employer,Female,Ethnic Korean
128,4x1,177,1,1,Study,Vietnam,Broken Korean,Doctor,Has contract with employer,Male,Non-ethnic Korean
128,4x2,177,2,0,Short-term work,Vietnam,Spoke via interpreter,Teacher,No plans to look for work,Female,Ethnic Korean
128,5x1,177,1,0,Claim asylum,Vietnam,Spoke via interpreter,Computer programmer,Will look for work after arrival,Male,Non-ethnic Korean
128,5x2,177,2,1,Short-term work,Yemen,Fluent Korean,Agricultural worker,Has contract with employer,Male,Ethnic Korean
128,6x1,177,1,0,Claim asylum,United States,Spoke via interpreter,Teacher,Job interviews only,Male,Non-ethnic Korean
128,6x2,177,2,1,Study,North Korea,Spoke via interpreter,Doctor,Has contract with employer,Male,Non-ethnic Korean
129,1x1,178,1,0,Study,Yemen,Fluent Korean,Doctor,Job interviews only,Male,Non-ethnic Korean
129,1x2,178,2,1,Resettle,United States,Spoke via interpreter,Teacher,Will look for work after arrival,Male,Ethnic Korean
129,2x1,178,1,1,Short-term work,China,Tried Korean but unable,Nurse,Will look for work after arrival,Female,Non-ethnic Korean
129,2x2,178,2,0,Resettle,Vietnam,Tried Korean but unable,Research scientist,Will look for work after arrival,Male,Ethnic Korean
129,3x1,178,1,1,Resettle,Japan,Tried Korean but unable,Childcare provider,Job interviews only,Male,Ethnic Korean
129,3x2,178,2,0,Resettle,Yemen,Tried Korean but unable,Teacher,No plans to look for work,Female,Non-ethnic Korean
129,4x1,178,1,0,Claim asylum,China,Spoke via interpreter,Nurse,Job interviews only,Female,Non-ethnic Korean
129,4x2,178,2,1,Study,United States,Fluent Korean,Teacher,Will look for work after arrival,Male,Ethnic Korean
129,5x1,178,1,1,Short-term work,Yemen,Tried Korean but unable,Research scientist,Will look for work after arrival,Female,Ethnic Korean
129,5x2,178,2,0,Claim asylum,Vietnam,Tried Korean but unable,Nurse,Has contract with employer,Female,Ethnic Korean
129,6x1,178,1,0,Short-term work,North Korea,Broken Korean,Childcare provider,Will look for work after arrival,Male,Non-ethnic Korean
129,6x2,178,2,1,Resettle,United States,Tried Korean but unable,Research scientist,No plans to look for work,Male,Non-ethnic Korean
130,1x1,179,1,1,Study,North Korea,Tried Korean but unable,Agricultural worker,No plans to look for work,Male,Ethnic Korean
130,1x2,179,2,0,Study,China,Tried Korean but unable,Agricultural worker,Will look for work after arrival,Female,Non-ethnic Korean
130,2x1,179,1,1,Resettle,United States,Spoke via interpreter,Childcare provider,Job interviews only,Male,Ethnic Korean
130,2x2,179,2,0,Claim asylum,Vietnam,Broken Korean,Computer programmer,Job interviews only,Male,Ethnic Korean
130,3x1,179,1,1,Resettle,United States,Fluent Korean,Teacher,Will look for work after arrival,Male,Ethnic Korean
130,3x2,179,2,0,Study,United States,Tried Korean but unable,Childcare provider,Has contract with employer,Male,Non-ethnic Korean
130,4x1,179,1,0,Claim asylum,United States,Fluent Korean,Agricultural worker,Will look for work after arrival,Female,Ethnic Korean
130,4x2,179,2,1,Resettle,Yemen,Spoke via interpreter,Agricultural worker,Has contract with employer,Female,Non-ethnic Korean
130,5x1,179,1,0,Resettle,China,Tried Korean but unable,Teacher,No plans to look for work,Male,Ethnic Korean
130,5x2,179,2,1,Resettle,China,Fluent Korean,Office worker,No plans to look for work,Male,Ethnic Korean
130,6x1,179,1,0,Claim asylum,Yemen,Tried Korean but unable,Computer programmer,Job interviews only,Female,Non-ethnic Korean
130,6x2,179,2,1,Resettle,United States,Fluent Korean,Doctor,Will look for work after arrival,Female,Ethnic Korean
131,1x1,180,1,1,Resettle,Yemen,Spoke via interpreter,Doctor,Has contract with employer,Male,Non-ethnic Korean
131,1x2,180,2,0,Study,China,Spoke via interpreter,Teacher,Job interviews only,Male,Non-ethnic Korean
131,2x1,180,1,1,Resettle,North Korea,Fluent Korean,Computer programmer,Has contract with employer,Male,Ethnic Korean
131,2x2,180,2,0,Study,Japan,Spoke via interpreter,Office worker,Has contract with employer,Male,Ethnic Korean
131,3x1,180,1,0,Short-term work,Vietnam,Fluent Korean,Office worker,No plans to look for work,Male,Non-ethnic Korean
131,3x2,180,2,1,Resettle,Yemen,Tried Korean but unable,Research scientist,No plans to look for work,Male,Ethnic Korean
131,4x1,180,1,0,Short-term work,Yemen,Tried Korean but unable,Nurse,No plans to look for work,Male,Ethnic Korean
131,4x2,180,2,1,Resettle,Japan,Broken Korean,Teacher,No plans to look for work,Male,Non-ethnic Korean
131,5x1,180,1,1,Claim asylum,China,Fluent Korean,Office worker,Has contract with employer,Male,Ethnic Korean
131,5x2,180,2,0,Claim asylum,United States,Spoke via interpreter,Nurse,No plans to look for work,Male,Ethnic Korean
131,6x1,180,1,0,Resettle,Japan,Spoke via interpreter,Computer programmer,No plans to look for work,Female,Ethnic Korean
131,6x2,180,2,1,Claim asylum,Vietnam,Tried Korean but unable,Agricultural worker,Has contract with employer,Female,Ethnic Korean
132,1x1,181,1,1,Short-term work,Japan,Broken Korean,Doctor,Has contract with employer,Male,Ethnic Korean
132,1x2,181,2,0,Short-term work,Japan,Tried Korean but unable,Office worker,Job interviews only,Male,Non-ethnic Korean
132,2x1,181,1,1,Resettle,United States,Spoke via interpreter,Teacher,Has contract with employer,Male,Non-ethnic Korean
132,2x2,181,2,0,Claim asylum,North Korea,Broken Korean,Computer programmer,No plans to look for work,Female,Ethnic Korean
132,3x1,181,1,1,Claim asylum,Japan,Broken Korean,Computer programmer,Job interviews only,Female,Non-ethnic Korean
132,3x2,181,2,0,Resettle,Japan,Spoke via interpreter,Research scientist,Job interviews only,Male,Ethnic Korean
132,4x1,181,1,0,Resettle,Yemen,Fluent Korean,Teacher,Has contract with employer,Male,Ethnic Korean
132,4x2,181,2,1,Short-term work,China,Tried Korean but unable,Nurse,Job interviews only,Male,Ethnic Korean
132,5x1,181,1,1,Claim asylum,United States,Fluent Korean,Computer programmer,Job interviews only,Female,Ethnic Korean
132,5x2,181,2,0,Claim asylum,United States,Spoke via interpreter,Computer programmer,Job interviews only,Male,Non-ethnic Korean
132,6x1,181,1,1,Short-term work,Vietnam,Broken Korean,Office worker,Will look for work after arrival,Male,Non-ethnic Korean
132,6x2,181,2,0,Resettle,China,Spoke via interpreter,Computer programmer,Has contract with employer,Male,Non-ethnic Korean
133,1x1,182,1,1,Short-term work,United States,Fluent Korean,Agricultural worker,No plans to look for work,Female,Non-ethnic Korean
133,1x2,182,2,0,Resettle,North Korea,Fluent Korean,Childcare provider,Will look for work after arrival,Female,Ethnic Korean
133,2x1,182,1,1,Short-term work,China,Broken Korean,Agricultural worker,Has contract with employer,Female,Ethnic Korean
133,2x2,182,2,0,Resettle,Yemen,Tried Korean but unable,Teacher,Will look for work after arrival,Female,Ethnic Korean
